dataset,angle_deg,contrast_delta_n,thickness_um,affine_rmse,affine_scale,affine_offset
SiC_10deg,10.0,0.15,4.42,0.008131960594255062,0.30600010866611127,0.09694213573714718
SiC_10deg,10.0,0.15,4.4399999999999995,0.00808291169489092,0.3131284128281636,0.09507011905127624
SiC_10deg,10.0,0.15,4.46,0.008034390600430246,0.3203894122050635,0.09316799225567067
SiC_10deg,10.0,0.15,4.48,0.007989324164931545,0.32750547250123957,0.09131049366173473
SiC_10deg,10.0,0.15,4.5,0.00795133200793504,0.3339283537634389,0.08964216533903464
SiC_10deg,10.0,0.15,4.52,0.007924308816508886,0.33890972302676486,0.08835866234783309
SiC_10deg,10.0,0.15,4.54,0.007911534364148893,0.3416923266246885,0.0876566838825696
SiC_10deg,10.0,0.15,4.5600000000000005,0.007914542464008112,0.34177799601935127,0.08766411193292781
SiC_10deg,10.0,0.15,4.58,0.00793229077064875,0.33916118207165413,0.08837950070395323
SiC_10deg,10.0,0.15,4.6,0.007961177143227593,0.33439723250486164,0.08965493811712397
SiC_10deg,10.0,0.15,4.62,0.007995986647457095,0.32845268335437633,0.09123573205245716
SiC_10deg,10.0,0.15,4.640000000000001,0.008031277513105417,0.3224121135508688,0.09283717755675269
SiC_10deg,10.0,0.15,4.66,0.008062546203458634,0.31718376898435446,0.09422124409647267
SiC_10deg,10.0,0.15,4.68,0.008086812523961612,0.3133133147264076,0.09524484090708102
SiC_10deg,10.0,0.15,4.7,0.008102655954960177,0.31093995490127363,0.09587100304800195
SiC_10deg,10.0,0.15,4.72,0.008109916485190936,0.30987643012100624,0.09614801336025906
SiC_10deg,10.0,0.15,4.74,0.00810926077388923,0.3097706552268797,0.09616749420277722
SiC_10deg,10.0,0.15,4.76,0.008101754346418289,0.31028920676671234,0.09601689992440686
SiC_10deg,10.0,0.15,4.78,0.008088548564206084,0.31125127599318303,0.09574478248186488
SiC_10deg,10.0,0.15,4.8,0.00807076117135542,0.31265985812845215,0.09535255855901466
SiC_10deg,10.0,0.15,4.82,0.008049564012686573,0.3146280975832729,0.09481336607830922
SiC_10deg,10.0,0.15,4.84,0.00802641185978481,0.3172472094265451,0.09410608249745393
SiC_10deg,10.0,0.15,4.86,0.008003296561131754,0.3204552735128175,0.09324919246195683
SiC_10deg,10.0,0.15,4.88,0.007982896095012307,0.323950288940486,0.09232322580567473
SiC_10deg,10.0,0.15,4.9,0.0079684861574557,0.3271738986411227,0.09147483348631039
SiC_10deg,10.0,0.15,4.92,0.007963502583375349,0.3293849008870862,0.09089747816213203
SiC_10deg,10.0,0.15,4.9399999999999995,0.007970745210836058,0.32982870131240477,0.09078716615097918
SiC_10deg,10.0,0.15,4.96,0.007991432572815172,0.3279705219747489,0.09128170700105023
SiC_10deg,10.0,0.15,4.98,0.00802454240347057,0.3237056696179027,0.09240618116961573
SiC_10deg,10.0,0.15,5.0,0.008066858973395803,0.31743882292438913,0.09405273703582279
SiC_10deg,10.0,0.15,5.02,0.008113781357631668,0.30997968474939097,0.09600825989630395
SiC_10deg,10.0,0.15,5.04,0.008160490432420921,0.3023054576749046,0.09801655745158719
SiC_10deg,10.0,0.15,5.0600000000000005,0.008202928742427939,0.2953058050793969,0.09984484172099224
SiC_10deg,10.0,0.15,5.08,0.0082382846605906,0.28960854507613876,0.10132899230609291
SiC_10deg,10.0,0.15,5.1,0.008265004612838044,0.28552177631076164,0.102388463289587
SiC_10deg,10.0,0.15,5.12,0.008282529823426608,0.28307783496564065,0.10301476697245308
SiC_10deg,10.0,0.15,5.140000000000001,0.008290950059583949,0.2821428068684382,0.10324301506340187
SiC_10deg,10.0,0.15,5.16,0.008290695873327371,0.28254657979439957,0.10311817222324224
SiC_10deg,10.0,0.15,5.18,0.008282332672588415,0.284184167791833,0.10266873838469541
SiC_10deg,10.0,0.15,5.2,0.008266484635725024,0.28704971644903376,0.10189783727874002
SiC_10deg,10.0,0.15,5.220000000000001,0.008243886413802385,0.29119542610121263,0.10079375383896123
SiC_10deg,10.0,0.15,5.24,0.008215531155265769,0.29664073192625023,0.09935340200699498
SiC_10deg,10.0,0.15,5.26,0.008182860364190475,0.30327097699333866,0.09760856356601406
SiC_10deg,10.0,0.15,5.28,0.008147920036985981,0.31076051145341266,0.09564579253988029
SiC_10deg,10.0,0.15,5.300000000000001,0.008113379253358663,0.3185492065940723,0.09361238299176794
SiC_10deg,10.0,0.15,5.32,0.00808228805867828,0.3259001095652754,0.09170114176439009
SiC_10deg,10.0,0.15,5.34,0.008057497921973543,0.33205497472852114,0.09010964135500073
SiC_10deg,10.0,0.15,5.359999999999999,0.008040834531693127,0.3364643025798008,0.08898015854351518
SiC_10deg,10.0,0.15,5.38,0.00803234515856464,0.33900743810419975,0.08834243191747593
SiC_10deg,10.0,0.15,5.4,0.00803003454400049,0.34008745410459457,0.08808929388527881
SiC_10deg,10.0,0.15,5.42,0.00803028351749839,0.3405347247624105,0.08800224668320994
SiC_10deg,10.0,0.15,5.4399999999999995,0.00802874917031655,0.34135797952916236,0.08781664498884882
SiC_10deg,10.0,0.15,5.46,0.008021324580565294,0.34345497254761975,0.087297134988444
SiC_10deg,10.0,0.15,5.48,0.00800483977530046,0.3473876925085029,0.08629606459426412
SiC_10deg,10.0,0.15,5.5,0.00797742832820262,0.3532745488205535,0.08478138519214276
SiC_10deg,10.0,0.15,5.52,0.007938630144217324,0.36080917886651076,0.08283172129750935
SiC_10deg,10.0,0.15,5.54,0.007889306774770883,0.36939173492376837,0.08060237866952644
SiC_10deg,10.0,0.15,5.5600000000000005,0.007831417516835571,0.3783303867464473,0.07827322446294219
SiC_10deg,10.0,0.15,5.58,0.00776773391296796,0.38703531380966527,0.07599847875145258
SiC_10deg,10.0,0.15,5.6,0.007701631714979622,0.3951188213890813,0.07388071111540126
SiC_10deg,10.0,0.15,5.62,0.007637092100684169,0.4023594622146437,0.07197995733669038
SiC_10deg,10.0,0.15,5.640000000000001,0.007578921430880221,0.4085588460273808,0.07035059022149824
SiC_10deg,10.0,0.15,5.66,0.007533020836263989,0.4133657971508531,0.06908664752582012
SiC_10deg,10.0,0.15,5.68,0.007506393750720796,0.4161458955262112,0.06835537613703199
SiC_10deg,10.0,0.15,5.7,0.007506536920681562,0.41595587248722526,0.06840351692260413
SiC_10deg,10.0,0.15,5.720000000000001,0.007540000077894886,0.4116591270735437,0.06952690263371276
SiC_10deg,10.0,0.15,5.74,0.007610312101373513,0.4021816889549253,0.0720036340895671
SiC_10deg,10.0,0.15,5.76,0.007716064580821599,0.38684388583895923,0.07600784468676533
SiC_10deg,10.0,0.15,5.78,0.00785025806328795,0.3656355725717349,0.08153856122261291
SiC_10deg,10.0,0.15,5.800000000000001,0.008001537871382514,0.33929806713965915,0.08839920732071507
SiC_10deg,10.0,0.15,5.82,0.008156846264319078,0.30917356156976067,0.09623768285628605
SiC_10deg,10.0,0.15,5.84,0.008304228119436907,0.27692186693602255,0.10462071700754762
SiC_10deg,10.0,0.15,5.859999999999999,0.008434704979697472,0.24426737315890565,0.11309995265536225
SiC_10deg,10.0,0.15,5.88,0.008542923472601329,0.21288006517782476,0.12124277531623483
SiC_10deg,10.0,0.15,5.9,0.00862690113869727,0.18437777276124523,0.12863132508399577
SiC_10deg,10.0,0.15,5.92,0.008687291675745468,0.1603546645915732,0.13485447423545968
SiC_10deg,10.0,0.15,5.9399999999999995,0.00872638437761875,0.1423389857247628,0.1395180700201372
SiC_10deg,10.0,0.15,5.96,0.008746898700263392,0.13165244078985291,0.14228077663997057
SiC_10deg,10.0,0.15,5.98,0.008750697714873011,0.12923367655470158,0.1428995243329164
SiC_10deg,10.0,0.15,6.0,0.008737704762607974,0.13552825089014964,0.14125814111369261
SiC_10deg,10.0,0.15,6.02,0.008705335771079672,0.1505016918287404,0.1373644368116807
SiC_10deg,10.0,0.15,6.04,0.008648590981741578,0.1737423002010718,0.13132418207637683
SiC_10deg,10.0,0.15,6.0600000000000005,0.008560749269698657,0.20456429209456045,0.12331493980417128
SiC_10deg,10.0,0.15,6.08,0.008434545064656913,0.24203600935490152,0.11357911941378568
SiC_10deg,10.0,0.15,6.1,0.008263759168442589,0.28491993049460285,0.10243962041023641
SiC_10deg,10.0,0.15,6.12,0.008045155563021692,0.33158076216005555,0.09032342236707756
SiC_10deg,10.0,0.15,6.140000000000001,0.007780519521894815,0.37996227953828166,0.0777669911563886
SiC_10deg,10.0,0.15,6.16,0.007478255981376498,0.42772264363231327,0.06538030555797734
SiC_10deg,10.0,0.15,6.18,0.007153864116602361,0.4725332119156047,0.053768448095847986
SiC_10deg,10.0,0.15,6.2,0.006828903282568499,0.5124220949250701,0.043441917884057865
SiC_10deg,10.0,0.15,6.220000000000001,0.0065287216695284,0.5459790904900265,0.03476349124724377
SiC_10deg,10.0,0.15,6.24,0.006279653691169749,0.5723100758866956,0.0279606485077044
SiC_10deg,10.0,0.15,6.26,0.006106102291021858,0.5907936096519691,0.02318963559199082
SiC_10deg,10.0,0.15,6.28,0.006027243991320189,0.6008224729680974,0.0206034860795426
SiC_10deg,10.0,0.15,6.300000000000001,0.006053103653553709,0.6017228726238375,0.020373849609361467
SiC_10deg,10.0,0.15,6.32,0.00618098914825108,0.5929411743183527,0.022643217946364355
SiC_10deg,10.0,0.15,6.34,0.006394538086339204,0.574427092597007,0.027425838778925002
SiC_10deg,10.0,0.15,6.359999999999999,0.006666933024099502,0.5469992454790539,0.03451266579022012
SiC_10deg,10.0,0.15,6.38,0.006967313296047589,0.5124506983248812,0.043443166880947806
SiC_10deg,10.0,0.15,6.4,0.007267505767980292,0.47329123432190184,0.05357102133304864
SiC_10deg,10.0,0.15,6.42,0.007546498226979241,0.43224432496007925,0.06419355543965513
SiC_10deg,10.0,0.15,6.4399999999999995,0.007791798172265428,0.3917444469219439,0.07468156187882652
SiC_10deg,10.0,0.15,6.46,0.007998375346676086,0.35363011681385514,0.08455889286703701
SiC_10deg,10.0,0.15,6.48,0.008166479693145882,0.319080807217903,0.0935191517061577
SiC_10deg,10.0,0.15,6.5,0.008299404597375451,0.28872947690818734,0.10139694823602742
SiC_10deg,10.0,0.15,6.52,0.008401746601396273,0.26284733135501254,0.10812037409402583
SiC_10deg,10.0,0.15,6.54,0.00847828169554611,0.24151797298547753,0.11366613205804335
SiC_10deg,10.0,0.15,6.5600000000000005,0.00853335234156161,0.22475477902848848,0.11802930042522836
SiC_10deg,10.0,0.15,6.58,0.00857059680679679,0.2125489266987685,0.12121100822415234
SiC_10deg,10.0,0.15,6.6,0.008592877379805998,0.20486132388532705,0.12322057614483191
SiC_10deg,10.0,0.15,6.62,0.008602319486917552,0.20158530523554682,0.1240851450711065
SiC_10deg,10.0,0.15,6.640000000000001,0.008600424446371945,0.2025042941681822,0.12386052771518019
SiC_10deg,10.0,0.15,6.66,0.008588245900051373,0.20725596536849455,0.12264033896018695
SiC_10deg,10.0,0.15,6.68,0.008566619284979227,0.21530682897101924,0.12056245479458867
SiC_10deg,10.0,0.15,6.7,0.008536410079808234,0.2259471924167632,0.11781027929517325
SiC_10deg,10.0,0.15,6.720000000000001,0.008498712555230659,0.23832791699639685,0.11460329937264442
SiC_10deg,10.0,0.15,6.74,0.008454912033077586,0.2515580793436325,0.11117195769993782
SiC_10deg,10.0,0.15,6.76,0.00840655508562475,0.26485436706861365,0.10771915050840071
SiC_10deg,10.0,0.15,6.78,0.0083550636447166,0.27769184589396556,0.10438130443608626
SiC_10deg,10.0,0.15,6.800000000000001,0.008301429248937491,0.2898871791131014,0.10120682543533412
SiC_10deg,10.0,0.15,6.82,0.008246049204221848,0.3015729868421991,0.09816263413157116
SiC_10deg,10.0,0.15,6.84,0.00818879064835438,0.3130768043429399,0.09516537038576427
SiC_10deg,10.0,0.15,6.859999999999999,0.008129254232752953,0.3247575037381571,0.09212363933160213
SiC_10deg,10.0,0.15,6.88,0.008067134076993988,0.3368558881545176,0.0889766247500822
SiC_10deg,10.0,0.15,6.9,0.008002551913237569,0.3493986658589309,0.08571887691110856
SiC_10deg,10.0,0.15,6.92,0.007936252268861254,0.36217735526891937,0.08240563863550607
SiC_10deg,10.0,0.15,6.9399999999999995,0.007869568893427019,0.3748096494830614,0.07913673617437543
SiC_10deg,10.0,0.15,6.96,0.00780413521176935,0.38686957964831903,0.0760226166507454
SiC_10deg,10.0,0.15,6.98,0.007741432643145606,0.3980402811641963,0.07314460340013848
SiC_10deg,10.0,0.15,7.0,0.0076823985911250395,0.40821807187174175,0.07052794202242112
SiC_10deg,10.0,0.15,7.0200000000000005,0.0076273364405556685,0.417508536897405,0.06814302504050476
SiC_10deg,10.0,0.15,7.04,0.007576223363168695,0.4261090107507936,0.06593616951895126
SiC_10deg,10.0,0.15,7.0600000000000005,0.00752928419945535,0.4341329537466892,0.06387545395508956
SiC_10deg,10.0,0.15,7.08,0.007487543134215678,0.44146056285284757,0.061989699365257195
SiC_10deg,10.0,0.15,7.1,0.007453052558627022,0.4476877063141455,0.06038192815473971
SiC_10deg,10.0,0.15,7.12,0.007428611964258329,0.4522067939716587,0.0592086244670705
SiC_10deg,10.0,0.15,7.14,0.007416998193786685,0.45440124001295534,0.05862953213415381
SiC_10deg,10.0,0.15,7.16,0.007419987003857626,0.45388042830869924,0.05874684621454188
SiC_10deg,10.0,0.15,7.18,0.007437621969918245,0.450650389990066,0.05956086412098624
SiC_10deg,10.0,0.15,7.2,0.007468107834798342,0.4451382224512743,0.060963334576751016
SiC_10deg,10.0,0.15,7.22,0.007508367737519493,0.4380625866190531,0.06277059986265861
SiC_10deg,10.0,0.15,7.24,0.007554952181623979,0.43021800320697456,0.06477913409447826
SiC_10deg,10.0,0.15,7.26,0.007604877499518123,0.4222663281317774,0.06681937093837564
SiC_10deg,10.0,0.15,7.28,0.0076561128590614735,0.4146024879528815,0.06879042706162496
SiC_10deg,10.0,0.15,7.3,0.007707648962355342,0.4073189585233292,0.07066929935470523
SiC_10deg,10.0,0.15,7.32,0.0077592270615303655,0.40026337856423283,0.07249591149523006
SiC_10deg,10.0,0.15,7.34,0.007810872655451838,0.39316698507641995,0.07433976606293796
SiC_10deg,10.0,0.15,7.36,0.007862410647546832,0.3858054183254018,0.07625820891940897
SiC_10deg,10.0,0.15,7.38,0.007913147170869888,0.37813577994736797,0.07826093037605268
SiC_10deg,10.0,0.15,7.4,0.007961848289423212,0.37035175915756563,0.08029583989015306
SiC_10deg,10.0,0.15,7.42,0.008007012182961416,0.36282944048141846,0.0822633893193169
SiC_10deg,10.0,0.15,7.44,0.008047288470572853,0.3559894135538083,0.08405260934720585
SiC_10deg,10.0,0.15,7.46,0.008081846438992162,0.35014011281190965,0.08558193418527214
SiC_10deg,10.0,0.15,7.48,0.008110554711314557,0.34536863586047845,0.08682761116127417
SiC_10deg,10.0,0.15,7.5,0.008133938061062993,0.341517706334379,0.08782970740523387
SiC_10deg,10.0,0.15,7.5200000000000005,0.008152952337018828,0.3382536952689775,0.08867449056664578
SiC_10deg,10.0,0.15,7.54,0.00816865664054463,0.3352011334776836,0.0894595688376358
SiC_10deg,10.0,0.15,7.5600000000000005,0.00818188464903688,0.3320945532688522,0.09025450762791117
SiC_10deg,10.0,0.15,7.58,0.008193022940469771,0.328886918996112,0.0910726323407534
SiC_10deg,10.0,0.15,7.6000000000000005,0.00820196872488974,0.32576988094041825,0.09186562130047363
SiC_10deg,10.0,0.15,7.62,0.008208262661883122,0.32310304881696766,0.09254166324272033
SiC_10deg,10.0,0.15,7.64,0.008211320264204746,0.32129076692059944,0.09299726549106249
SiC_10deg,10.0,0.15,7.66,0.008210664274297426,0.32065856817316324,0.09314921682228863
SiC_10deg,10.0,0.15,7.68,0.008206088383823654,0.32136731767025345,0.0929568325660136
SiC_10deg,10.0,0.15,7.7,0.008197721629807461,0.3233812958886087,0.09243022023802616
SiC_10deg,10.0,0.15,7.72,0.008185985626777751,0.3264925465238912,0.09162391727655257
SiC_10deg,10.0,0.15,7.74,0.008171449187082064,0.33039613162482356,0.09061727689965667
SiC_10deg,10.0,0.15,7.76,0.00815460875250195,0.3347993105788133,0.08948603913180309
SiC_10deg,10.0,0.15,7.78,0.008135664529359769,0.33952945341541074,0.08827427822103638
SiC_10deg,10.0,0.15,7.8,0.008114393593076547,0.3445938233232796,0.08697893598790007
SiC_10deg,10.0,0.15,7.82,0.00809020208000323,0.35015709488777397,0.08555579433899203
SiC_10deg,10.0,0.15,7.84,0.0080623642953441,0.3564396066197386,0.08394605163939413
SiC_10deg,10.0,0.15,7.86,0.00803037299811717,0.3635776285761253,0.08211272775944159
SiC_10deg,10.0,0.15,7.88,0.007994280659249649,0.3715030912215406,0.08007197293351669
SiC_10deg,10.0,0.15,7.9,0.007954911658137154,0.3798918195629982,0.07790658854494369
SiC_10deg,10.0,0.15,7.92,0.007913851827150363,0.3882067569180649,0.07575493515929119
SiC_10deg,10.0,0.15,7.94,0.007873175706173442,0.3958314103287958,0.07377647353489869
SiC_10deg,10.0,0.15,7.96,0.007834968245627905,0.40225101894395027,0.07210491192647174
SiC_10deg,10.0,0.15,7.98,0.0078008118126363145,0.4072091826664539,0.0708076223770418
SiC_10deg,10.0,0.15,8.0,0.0077714591370020986,0.4107708681598637,0.06986919603431868
SiC_10deg,10.0,0.3,3.0,0.008770961605130283,0.06066892509850296,0.16056644144158308
SiC_10deg,10.0,0.3,3.02,0.008795318280203093,0.05270690150121413,0.16265846355249292
SiC_10deg,10.0,0.3,3.04,0.008814818877579213,0.045342757841593626,0.1645895359684671
SiC_10deg,10.0,0.3,3.06,0.008828742330665244,0.039291193555048266,0.166173508685287
SiC_10deg,10.0,0.3,3.08,0.008837283451786443,0.03511507866819886,0.16726496532198007
SiC_10deg,10.0,0.3,3.1,0.008840978069690114,0.03322160110370336,0.16775929001639223
SiC_10deg,10.0,0.3,3.12,0.008840162350568571,0.03382460376637035,0.16760165018308934
SiC_10deg,10.0,0.3,3.14,0.008834680318310405,0.03687512652892588,0.16680466413537728
SiC_10deg,10.0,0.3,3.16,0.008823978778139722,0.04202671620182567,0.16545761681861587
SiC_10deg,10.0,0.3,3.18,0.00880754284795668,0.048700079784346754,0.16371032952075865
SiC_10deg,10.0,0.3,3.2,0.008785403438223548,0.05623426610005592,0.16173460792979735
SiC_10deg,10.0,0.3,3.22,0.008758422333130617,0.06403783991282322,0.15968534887076216
SiC_10deg,10.0,0.3,3.24,0.008728268512404058,0.07166078700034681,0.15768179749824093
SiC_10deg,10.0,0.3,3.26,0.008697207111059835,0.07877416782134275,0.1558124917336433
SiC_10deg,10.0,0.3,3.2800000000000002,0.008667847679284064,0.0850988049674845,0.15415334344395754
SiC_10deg,10.0,0.3,3.3,0.008642882843209292,0.09033979936487886,0.15278413387387235
SiC_10deg,10.0,0.3,3.32,0.008624734543878368,0.09417629944318553,0.15179052848191335
SiC_10deg,10.0,0.3,3.34,0.00861503507447851,0.0963342735546869,0.1512444481157815
SiC_10deg,10.0,0.3,3.36,0.008614052452046566,0.09672367395942866,0.15116793443987794
SiC_10deg,10.0,0.3,3.38,0.00862039689677346,0.09555991540793884,0.15150175493782947
SiC_10deg,10.0,0.3,3.4,0.008631315980110818,0.09337224796247023,0.1521041916502714
SiC_10deg,10.0,0.3,3.42,0.00864349222561274,0.09087434989362297,0.15278594737216056
SiC_10deg,10.0,0.3,3.44,0.008653882431522483,0.08877401837250364,0.15336045820206495
SiC_10deg,10.0,0.3,3.46,0.008660196123512478,0.08762190116944052,0.1536832940722153
SiC_10deg,10.0,0.3,3.48,0.008660967244045628,0.08773938738855616,0.15367043191011628
SiC_10deg,10.0,0.3,3.5,0.008655423222614905,0.08920774509386095,0.153300495377511
SiC_10deg,10.0,0.3,3.52,0.008643355309796373,0.09189293677850605,0.1526079530376708
SiC_10deg,10.0,0.3,3.54,0.00862506405143264,0.09550074744851884,0.15166881463953993
SiC_10deg,10.0,0.3,3.56,0.00860133947327627,0.09966297825097056,0.1505785617795453
SiC_10deg,10.0,0.3,3.58,0.008573409906312132,0.10403473194362181,0.14942726496996606
SiC_10deg,10.0,0.3,3.6,0.008542849228691704,0.10836218366570276,0.14828218297722243
SiC_10deg,10.0,0.3,3.62,0.008511494987224144,0.11249070967815884,0.14718558078052277
SiC_10deg,10.0,0.3,3.64,0.008481429296607352,0.11631752923557909,0.14616678200928426
SiC_10deg,10.0,0.3,3.66,0.008455013241923184,0.11971870502049034,0.14526084049735202
SiC_10deg,10.0,0.3,3.68,0.008434890826805623,0.12248446288730706,0.1445250552691254
SiC_10deg,10.0,0.3,3.7,0.008423826232358619,0.1242919747114363,0.14404570228536934
SiC_10deg,10.0,0.3,3.7199999999999998,0.008424244615859616,0.12474101235365861,0.14392831576279433
SiC_10deg,10.0,0.3,3.74,0.008437477290440313,0.12346530555343352,0.14426823853854084
SiC_10deg,10.0,0.3,3.76,0.008462988439479562,0.12029362729963472,0.14510844075656906
SiC_10deg,10.0,0.3,3.7800000000000002,0.00849809611762818,0.11538060801132127,0.1464057223077298
SiC_10deg,10.0,0.3,3.8,0.008538546567327705,0.10921518012680909,0.14802931615195133
SiC_10deg,10.0,0.3,3.8200000000000003,0.008579722370611564,0.10248671117644785,0.14979671643183587
SiC_10deg,10.0,0.3,3.84,0.008617805976484578,0.09588937585619517,0.15152525120987712
SiC_10deg,10.0,0.3,3.86,0.008650358779652806,0.08997197457609417,0.15307126482352676
SiC_10deg,10.0,0.3,3.88,0.008676276933003223,0.08508096286219438,0.15434463138779925
SiC_10deg,10.0,0.3,3.9,0.008695417608857184,0.08137609260286825,0.1553042582485773
SiC_10deg,10.0,0.3,3.92,0.008708192477265871,0.07887533765425757,0.15594606766347138
SiC_10deg,10.0,0.3,3.94,0.008715276490951147,0.07750003177886912,0.15629109815499223
SiC_10deg,10.0,0.3,3.96,0.008717453815395734,0.07711176382337238,0.15637590997834078
SiC_10deg,10.0,0.3,3.98,0.008715566044394385,0.07754185838075545,0.15624501609711675
SiC_10deg,10.0,0.3,4.0,0.008710519349642544,0.07861233781380711,0.1559455481945405
SiC_10deg,10.0,0.3,4.02,0.008703318092599855,0.08014359855667477,0.15552533967481347
SiC_10deg,10.0,0.3,4.04,0.008695103613944903,0.08194589628419752,0.1550351607087192
SiC_10deg,10.0,0.3,4.0600000000000005,0.008687178148101537,0.0837984444205346,0.15453411541444892
SiC_10deg,10.0,0.3,4.08,0.00868098262546035,0.08542760823821756,0.1540952009897334
SiC_10deg,10.0,0.3,4.1,0.00867798140734515,0.0865025863846514,0.15380620521104849
SiC_10deg,10.0,0.3,4.12,0.008679410909987051,0.08667050338100418,0.15376020746499777
SiC_10deg,10.0,0.3,4.140000000000001,0.008685909561861096,0.0856437530780458,0.1540323980929724
SiC_10deg,10.0,0.3,4.16,0.008697170600649347,0.08332061638096762,0.1546483594934018
SiC_10deg,10.0,0.3,4.18,0.00871185368365683,0.07987790404422108,0.1555600259161546
SiC_10deg,10.0,0.3,4.2,0.00872789848073835,0.07576717349817225,0.15664723396694827
SiC_10deg,10.0,0.3,4.22,0.00874310563640132,0.0716037189718755,0.15774741150684254
SiC_10deg,10.0,0.3,4.24,0.008755653187321445,0.0680123934136931,0.158696287260427
SiC_10deg,10.0,0.3,4.26,0.008764309046147582,0.06550837613432602,0.15935903815423916
SiC_10deg,10.0,0.3,4.28,0.00876835094496537,0.06444138186712613,0.15964453826618202
SiC_10deg,10.0,0.3,4.3,0.00876736244463732,0.0649829357978902,0.15950826249226085
SiC_10deg,10.0,0.3,4.32,0.008761069532403284,0.06712938665544096,0.158951183972262
SiC_10deg,10.0,0.3,4.34,0.008749298291408105,0.07071555668256126,0.1580161221376051
SiC_10deg,10.0,0.3,4.36,0.008732045147890681,0.07545143542440093,0.15677833109054393
SiC_10deg,10.0,0.3,4.38,0.008709592897091929,0.08098625045093755,0.15532910629150015
SiC_10deg,10.0,0.3,4.4,0.008682601013580144,0.0869794403140249,0.15375757700259432
SiC_10deg,10.0,0.3,4.42,0.008652144058798444,0.09314524062264405,0.1521392221048445
SiC_10deg,10.0,0.3,4.4399999999999995,0.00861972137348591,0.0992516118299427,0.15053610225773192
SiC_10deg,10.0,0.3,4.46,0.008587266346010782,0.10508062276249487,0.14900700556830476
SiC_10deg,10.0,0.3,4.48,0.008557138466677838,0.1103757682965766,0.14762091434840324
SiC_10deg,10.0,0.3,4.5,0.008532017069141216,0.11480797456710268,0.14646551909570404
SiC_10deg,10.0,0.3,4.52,0.00851458112574452,0.1179909172165594,0.14564279107884284
SiC_10deg,10.0,0.3,4.54,0.00850691982890076,0.11956399960546729,0.1452469031390789
SiC_10deg,10.0,0.3,4.5600000000000005,0.008509814175820843,0.11932722030852093,0.14532881111376567
SiC_10deg,10.0,0.3,4.58,0.008522259791532821,0.11736409350191736,0.1458643750771985
SiC_10deg,10.0,0.3,4.6,0.008541602032813822,0.11407069762724426,0.1467474195715959
SiC_10deg,10.0,0.3,4.62,0.008564292856028917,0.11005943348125977,0.14781563667031494
SiC_10deg,10.0,0.3,4.640000000000001,0.008586852768657494,0.10599056825249477,0.14889507211111155
SiC_10deg,10.0,0.3,4.66,0.008606557144584099,0.10242112475341039,0.14983963013447157
SiC_10deg,10.0,0.3,4.68,0.00862166340185723,0.09972478368927189,0.15055170719384015
SiC_10deg,10.0,0.3,4.7,0.008631300433915344,0.09808092241064767,0.15098469425268818
SiC_10deg,10.0,0.3,4.72,0.008635234176744276,0.09750502257132813,0.15113478964459007
SiC_10deg,10.0,0.3,4.74,0.00863365598274736,0.09789681898928554,0.15102836451357113
SiC_10deg,10.0,0.3,4.76,0.008627045014147405,0.09909302882988762,0.1507082875230213
SiC_10deg,10.0,0.3,4.78,0.008616100454665536,0.10091422001022342,0.15022184156354648
SiC_10deg,10.0,0.3,4.8,0.008601726157374626,0.10319395984274671,0.14961322649779898
SiC_10deg,10.0,0.3,4.82,0.008585054993190686,0.10578201101282922,0.1489227421707331
SiC_10deg,10.0,0.3,4.84,0.00856750023392947,0.10852306587126179,0.14819226888805187
SiC_10deg,10.0,0.3,4.86,0.008550807691043185,0.11122185237697092,0.14747424983450527
SiC_10deg,10.0,0.3,4.88,0.008537056968859329,0.11361064584583995,0.1468400056206824
SiC_10deg,10.0,0.3,4.9,0.008528533835634414,0.11533823025173766,0.14638240074083245
SiC_10deg,10.0,0.3,4.92,0.008527396213531128,0.11600055656365664,0.1462075750935511
SiC_10deg,10.0,0.3,4.9399999999999995,0.0085351301218107,0.11522523697943488,0.14641262781597586
SiC_10deg,10.0,0.3,4.96,0.008551958144693502,0.11279483689462848,0.14705331222807855
SiC_10deg,10.0,0.3,4.98,0.008576523968768257,0.10875525872941312,0.14811590461587032
SiC_10deg,10.0,0.3,5.0,0.008606128213551058,0.1034416177981736,0.14951090513058055
SiC_10deg,10.0,0.3,5.02,0.008637465158186674,0.09739629854606886,0.15109498690897802
SiC_10deg,10.0,0.3,5.04,0.008667473447673529,0.0912249956376475,0.15270896624818814
SiC_10deg,10.0,0.3,5.0600000000000005,0.008693895568940478,0.08546865134232831,0.15421131541106323
SiC_10deg,10.0,0.3,5.08,0.008715411067090383,0.08053839721060402,0.15549497644908614
SiC_10deg,10.0,0.3,5.1,0.008731467736490034,0.0767089690550975,0.15648880520271707
SiC_10deg,10.0,0.3,5.12,0.008742008193927361,0.07413921673204545,0.15715195774640386
SiC_10deg,10.0,0.3,5.140000000000001,0.00874722878600462,0.07289313973860523,0.1574682214341641
SiC_10deg,10.0,0.3,5.16,0.0087474258299148,0.07295331912062372,0.15744244504903523
SiC_10deg,10.0,0.3,5.18,0.00874293287631824,0.07423223001145515,0.15709764182043265
SiC_10deg,10.0,0.3,5.2,0.008734130453626723,0.07658747509420392,0.15647115544445617
SiC_10deg,10.0,0.3,5.220000000000001,0.008721503174105139,0.0798385889811507,0.15561043626979693
