band_name,lower_cm,upper_cm,n_points,includes_reststrahlen,angle_deg,thickness_um,rmse,affine_scale,affine_offset,dataset
classic_high,1000.0,4000.0,1037,False,10.0,4.26,0.00987900930599899,0.9273690771624842,0.007755463120739969,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.28,0.009863138734388556,0.9276971189078976,0.007688698510932387,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.3,0.00984676142125704,0.9280518451114828,0.007618404782990706,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.32,0.00983001336382452,0.9284424501598758,0.007543571121854856,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.34,0.00981306847412392,0.9288751947783319,0.007463581224617975,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.36,0.009796126530882764,0.9293530343063837,0.00737824921337647,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.38,0.009779390575497723,0.9298756513032727,0.007287795101453796,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.4,0.009763037720558733,0.9304398318733932,0.007192771250070789,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.42,0.009747189459788308,0.9310400696246017,0.0070939601752129725,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.4399999999999995,0.009731888277513564,0.931669255113807,0.006992267917884826,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.46,0.009717086400346391,0.9323193169036758,0.006888635157212335,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.48,0.00970265007253527,0.9329817196846637,0.0067839809199633045,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.5,0.009688379335118227,0.9336477842872457,0.006679183054036265,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.52,0.009674039791806368,0.9343088575103844,0.006575088424623519,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.54,0.00965940014823592,0.9349564090561346,0.006472537084580007,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.5600000000000005,0.009644268110515952,0.9355821546347012,0.00637238085297897,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.58,0.009628517819422885,0.936178292263369,0.00627547887326662,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.6,0.00961210419895907,0.9367378962760764,0.0061826602301404306,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.62,0.009595062820449297,0.9372554527089157,0.006094654492256199,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.640000000000001,0.009577497291390763,0.9377274580460992,0.006012002102024629,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.66,0.009559558917115794,0.938152958761564,0.005934964760332771,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.68,0.009541424793489461,0.9385338950341332,0.005863459036536793,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.7,0.00952328026509302,0.9388751335494268,0.0057970334544736515,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.72,0.009505309941693487,0.9391841270168676,0.005734900959401512,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.74,0.009487698703278992,0.9394702094165094,0.005676027034677519,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.76,0.009470641081273294,0.939743608981507,0.005619261675193105,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.78,0.009454354869415201,0.9400143184119472,0.005563493830046855,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.8,0.009439093430548226,0.9402909908477576,0.005507802010614987,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.82,0.009425151265450347,0.9405800247109134,0.0054515755663557645,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.84,0.009412858972563064,0.9408849625814766,0.005394587364371912,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.86,0.009402566381892002,0.941206267776388,0.005337008769185149,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.88,0.009394615760068923,0.9415414710642656,0.00527936957123533,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.9,0.009389309796721415,0.9418856145759985,0.0052224762042532916,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.92,0.00938688087212373,0.9422318745391669,0.0051673088261441095,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.9399999999999995,0.009387468361629936,0.9425722284547849,0.005114920008508494,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.96,0.009391109304236386,0.94289804835291,0.005066354466273907,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,4.98,0.00939774493865695,0.9432005446505225,0.005022601381081197,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.0,0.009407242072961805,0.9434710429188862,0.0049845805224142765,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.02,0.00941942490943913,0.9437011325996939,0.004953153318777733,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.04,0.00943411066940274,0.9438827666333803,0.004929143002347569,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.0600000000000005,0.00945114173983473,0.9440084029072104,0.00491334586813087,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.08,0.009470408226203016,0.9440712590861291,0.004906519116013765,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.1,0.009491857393147235,0.9440657073923349,0.004909338704341255,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.12,0.009515489789176159,0.9439877783103778,0.0049223308858809215,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.140000000000001,0.009541345006422322,0.9438356887973239,0.0049457907309479535,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.16,0.009569482223965307,0.9436102771145366,0.004979707251108962,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.18,0.009599961407867718,0.9433152231637825,0.0050237159253275826,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.2,0.009632830181740387,0.942956962284454,0.005077095097056278,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.220000000000001,0.009668119244098468,0.9425442553206899,0.0051388139174215145,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.24,0.009705846418241239,0.942087445238974,0.005207628451982375,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.26,0.009746026743435558,0.9415974945282916,0.005282211964002454,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.28,0.009788684154524538,0.9410849431045624,0.005361297769438152,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.300000000000001,0.009833859712887704,0.9405589432807866,0.005443810172494313,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.32,0.009881612167981814,0.9400265132325073,0.005528961425080561,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.34,0.009932008619767948,0.9394921071966089,0.00561629977046417,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.359999999999999,0.009985105712325044,0.9389575393263493,0.005705703761104115,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.38,0.010040924454054313,0.9384222323023911,0.0057973288767903,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.4,0.010099423758744107,0.9378837058015014,0.0058915215754781715,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.42,0.010160478610756297,0.9373381857269162,0.005988721250590964,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.4399999999999995,0.010223868133874693,0.936781209644943,0.006089370976744085,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.46,0.010289276902010818,0.9362081273104151,0.0061938534016700445,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.48,0.010356310032994125,0.9356144405968001,0.006302459903157113,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.5,0.010424519651611895,0.9349959820861851,0.0064153913519438025,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.52,0.010493437939397356,0.9343489810325505,0.00653278010203821,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.54,0.010562610789069978,0.9336700959007521,0.006654717496515659,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.5600000000000005,0.010631626311821634,0.9329564960021814,0.006781270637280907,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.58,0.010700133984349092,0.9322060503766938,0.006912476502455167,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.6,0.01076785261799031,0.9314176373763993,0.007048309429232728,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.62,0.010834567941876948,0.9305915365511408,0.007188627243565069,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.640000000000001,0.010900122760476872,0.9297298206071627,0.007333109292125576,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.66,0.010964403872277031,0.9288366423340454,0.007481204080899012,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.68,0.011027329988613466,0.9279183165771339,0.007632103899777815,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.7,0.011088843846291366,0.9269831300509519,0.007784758761497258,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.720000000000001,0.011148909910092314,0.9260408642502941,0.007937933492756684,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.74,0.01120751702228417,0.9251020761555581,0.008090302025842676,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.76,0.011264683614971802,0.9241772335741602,0.008240564261554261,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.78,0.011320462092542087,0.9232758346237863,0.008387565381376777,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.800000000000001,0.011374938950806495,0.9224056467396091,0.008530396435494081,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.82,0.011428228121377124,0.9215721786644744,0.008668458617002436,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.84,0.011480456682914503,0.9207784543448153,0.008801480990176138,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.859999999999999,0.011531744066420498,0.9200251005062311,0.008929490884360555,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.88,0.011582177721612899,0.9193107024716942,0.009052745565386848,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.9,0.011631789451129162,0.9186323379138928,0.00917164104453829,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.92,0.011680536931334895,0.9179861752682071,0.009286617357809805,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.9399999999999995,0.011728294206904504,0.9173680270025093,0.009398078590069834,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.96,0.011774853309232504,0.9167737761113264,0.00950634065389932,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,5.98,0.011819936978386382,0.9161996392665659,0.00961161173078291,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.0,0.011863220283644735,0.9156422798948305,0.009714001450003937,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.02,0.011904357268146159,0.9150988256934024,0.009813547631256022,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.04,0.011943007984144462,0.9145668667321916,0.009910245648116116,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.0600000000000005,0.011978861591142713,0.9140445067670059,0.010004066131243723,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.08,0.012011652437482902,0.913530513237601,0.010094951551886507,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.1,0.012041167881546043,0.9130245688324836,0.010182789792176841,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.12,0.012067248548015592,0.9125275819802006,0.010267370962124163,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.140000000000001,0.01208978327724887,0.9120419784401603,0.010348340175786837,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.16,0.01210870185532232,0.9115718816344391,0.010425161962150454,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.18,0.012123968557214548,0.9111231000893163,0.01049711064186245,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.2,0.012135578673252056,0.910702874142046,0.0105632956886498,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.220000000000001,0.012143558791951857,0.9103193827166995,0.010622723177136825,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.24,0.012147970069853475,0.9099810626329535,0.010674385889656279,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.26,0.012148912435947548,0.9096958352128893,0.01071736760714642,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.28,0.012146526980025362,0.9094703580287816,0.010750943223951035,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.300000000000001,0.012140993836175252,0.9093094183163084,0.010774656496238592,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.32,0.01213252368872333,0.9092155593190252,0.010788361398217178,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.34,0.01212134241761149,0.9091889873714001,0.010792220257653183,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.359999999999999,0.012107670048289398,0.9092277554863349,0.010786660444733299,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.38,0.012091696692337929,0.9093281699673036,0.010772299462690342,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.4,0.012073559184645182,0.9094853308126141,0.010749854015804533,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.42,0.012053322363245425,0.909693702074218,0.010720050714357512,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.4399999999999995,0.012030968292711936,0.9099476176489524,0.010683554062240697,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.46,0.01200639530858137,0.9102416582591112,0.010640921794024955,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.48,0.011979426869019472,0.9105708784315959,0.010592589916635448,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.5,0.011949828284515558,0.9109309065989805,0.010538881965094287,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.52,0.011917327919050853,0.9113179751531705,0.010480031054184682,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.54,0.011881638771003667,0.9117289514007579,0.01041620084551774,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.5600000000000005,0.011842476596998346,0.9121614313594189,0.010347493157377308,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.58,0.011799571840944871,0.9126139291484917,0.010273935109684416,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.6,0.011752674265867782,0.9130861539853904,0.010195445931165137,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.62,0.011701550927422593,0.9135793263356411,0.010111790821428216,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.640000000000001,0.011645979539385324,0.9140964562767482,0.01002253453830743,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.66,0.011585740032931908,0.9146424989565706,0.009927009222483912,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.68,0.01152060705664867,0.9152243169244727,0.009824308873924397,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.7,0.011450345366476083,0.9158504137082295,0.00971331740137337,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.720000000000001,0.01137470876088091,0.916530448860051,0.009592769685279359,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.74,0.011293441786373466,0.9172745906467165,0.0094613375041526,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.76,0.01120628225276816,0.9180927976254176,0.009317726335184523,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.78,0.011112961967333752,0.9189941363411916,0.009160766347999352,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.800000000000001,0.011013203195301519,0.9199862356883314,0.00898948199205715,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.82,0.010906709182318912,0.9210749506725834,0.008803129179545382,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.84,0.010793148464182686,0.92226426563387,0.008601196136466404,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.859999999999999,0.010672134337814006,0.9235564188982561,0.008383371932675106,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.88,0.010543202398141722,0.9249521879444023,0.008149493702446334,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.9,0.010405790085896352,0.9264512459832555,0.007899488019591488,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.92,0.010259222458625898,0.9280524935726446,0.007633322747810851,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.9399999999999995,0.010102707774287251,0.929754283901972,0.0073509827324863995,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.96,0.009935345055906953,0.9315544937037704,0.00705247664202455,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,6.98,0.009756143882152705,0.9334504348033665,0.006737874599780084,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.0,0.009564054655330449,0.9354386429844156,0.006407368897963017,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.0200000000000005,0.009358005997335536,0.9375146103428456,0.006061344913081444,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.04,0.009136945084995338,0.9396725371169234,0.005700447638076202,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.0600000000000005,0.008899876841353441,0.9419051669968308,0.005325631368488385,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.08,0.00864589890497032,0.9442037400144858,0.004938185356062689,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.1,0.008374230961158337,0.9465580580797517,0.0045397351593497335,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.12,0.008084238970588641,0.948956621278368,0.004132226047260562,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.14,0.007775456686765136,0.9513867687130392,0.003717899333171765,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.16,0.007447608314391775,0.9538347529617074,0.003299273717650608,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.18,0.007100637095071825,0.9562856938422352,0.0028791412835847156,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.2,0.006734745113457347,0.9587233911866943,0.002460582361207916,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.22,0.006350450067368667,0.9611300193605613,0.002046996465866837,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.24,0.0059486658404075575,0.9634857676980015,0.0016421396977905245,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.26,0.005530816607667993,0.9657685206508552,0.0012501541095623905,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.28,0.005099000779846237,0.967953681831998,0.0008755728566323078,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.3,0.004656234557093918,0.9700142342305018,0.0005232869694455192,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.32,0.00420683081280793,0.9719210966174602,0.00019846499680813793,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.34,0.0037570166757300767,0.9736437899839756,-9.357552644342601e-05,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.36,0.003315973443177582,0.9751513773206294,-0.0003475374692084324,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.38,0.0028975842622803497,0.9764135958128958,-0.0005583398217590182,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.4,0.0025231410572378347,0.9774020719684615,-0.000721320747045695,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.42,0.002224354630127433,0.9780915031763873,-0.0008324282362942562,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.44,0.002042441668184134,0.9784607044937148,-0.000888381733987968,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.46,0.0020142850078431786,0.9784934523209963,-0.0008867941701231715,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.48,0.002147734861921106,0.9781790978686303,-0.0008262512724877563,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.5,0.0024152422048774633,0.9775129616959997,-0.0007063518679338895,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.5200000000000005,0.002775417458756725,0.9764965460245028,-0.0005277173636090729,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.54,0.003192781771779199,0.9751376079964574,-0.0002919796896713521,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.5600000000000005,0.0036425518467944214,0.9734501245049073,-1.7546742940158849e-06,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.58,0.004108363175557218,0.9714541534979182,0.0003393968758657429,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.6000000000000005,0.004579289940391098,0.9691755676797863,0.0007270234802121868,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.62,0.005047766125591533,0.9666456151951802,0.0011558598958788249,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.64,0.005508337576808349,0.9639002567633017,0.0016199352526935964,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.66,0.005956943936615868,0.9609792435468879,0.002112719004223809,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.68,0.006390508309109633,0.9579249326704244,0.002627306165674594,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.7,0.0068067009678567025,0.9547808805118696,0.003156636285673133,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.72,0.007203799991432368,0.9515902974637722,0.003693733392319909,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.74,0.0075806040758430214,0.9483944813627969,0.004231948535257664,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.76,0.007936371197514246,0.9452313621886443,0.004765183893220076,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.78,0.008270767754032873,0.9421342840884928,0.005288078407422804,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.8,0.008583819754575369,0.9391311232822911,0.005796139393297757,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.82,0.008875862287901052,0.9362437973077702,0.006285811688104281,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.84,0.009147486666454348,0.9334881707797617,0.006754484195428718,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.86,0.009399486681911966,0.9308743149974874,0.007200441558181639,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.88,0.009632806466262656,0.9284070422136816,0.007622774620679707,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.9,0.009848492640240673,0.9260866164890384,0.008021266255608695,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.92,0.010047652890558631,0.923909544185041,0.008396268632518236,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.94,0.010231422067545272,0.9218693661846235,0.008748584464420067,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.96,0.010400935628450356,0.919957404663485,0.009079359265932584,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,7.98,0.01055730909683615,0.9181634507995725,0.009389985723498017,SiC_10deg
classic_high,1000.0,4000.0,1037,False,10.0,8.0,0.010701621462299204,0.9164764069116536,0.009682016519659241,SiC_10deg
classic_high,1000.0,4000.0,1037,False,15.0,3.0,0.011645171621330984,0.9451189044296745,0.012426256408914276,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.02,0.011645671159491647,0.9446760634025254,0.012519007232472786,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.04,0.011644155001875782,0.9442953425626146,0.012601083924178058,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.06,0.0116399090634801,0.9439687548255867,0.012672921117107043,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.08,0.01163232005303993,0.9436880191911193,0.012735074937456894,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.1,0.011620923312726116,0.9434446689136671,0.012788258046782373,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.12,0.011605431061728386,0.9432304298865715,0.012833319980508563,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.14,0.011585738478660533,0.9430378717407222,0.012871169604597213,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.16,0.011561909474768659,0.9428612386304492,0.01290265354929303,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.18,0.011534147715793756,0.942697292187448,0.012928418050735531,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.2,0.011502760644283096,0.9425459666008423,0.012948788129449303,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.22,0.011468124519529796,0.9424106547248124,0.012963695783842627,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.24,0.011430656878421241,0.942298010237046,0.012972678531016095,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.26,0.011390799818183608,0.9422172476692406,0.012974953912595713,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.2800000000000002,0.011349013915662655,0.9421790257472575,0.012969558490442524,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.3,0.011305779342613632,0.9421940852325417,0.01295552554882355,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.32,0.01126159861523226,0.9422718610472304,0.01293206748529175,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.34,0.011216994934337008,0.942419290189716,0.01289872840416344,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.36,0.01117250133438374,0.9426399931455105,0.012855479553996326,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.38,0.01112863855674476,0.9429339283712003,0.0128027431193538,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.4,0.011085883045619192,0.9432975249909193,0.012741345450603144,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.42,0.011044629874899287,0.9437242089002945,0.01267241555571629,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.44,0.011005157862221568,0.9442051713605483,0.012597255282671544,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.46,0.01096760489835914,0.9447302008082041,0.012517211715171239,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.48,0.010931960275237752,0.9452884134193342,0.012433578985621073,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.5,0.010898077699825032,0.9458687712799693,0.012347546824650328,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.52,0.010865708412567867,0.9464603546533836,0.012260199205651303,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.54,0.010834549427575111,0.9470524361743242,0.012172552000547884,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.56,0.010804298497320992,0.9476344678519346,0.012085607449874199,SiC_15deg
classic_high,1000.0,4000.0,1037,False,15.0,3.58,0.010774705857747258,0.9481961190833486,0.012000398471590188,SiC_15deg
